journalID,authorID,editorID
j17635,a38619,chair11989
j12112,a82448,chair11990
j2197,a59272,chair11991
j7306,a59572,chair11992
j16840,a98929,chair11993
j14822,a102449,chair11994
j8293,a46638,chair11995
j3359,a38028,chair11996
j1039,a59250,chair11997
j6699,a2553,chair11998
j298,a50810,chair11999
j14253,a35663,chair12000
j2567,a23888,chair12001
j12497,a64896,chair12002
j5924,a2837,chair12003
j13689,a19838,chair12004
j16389,a78153,chair12005
j6922,a55534,chair12006
j10027,a96548,chair12007
j10878,a46248,chair12008
j4958,a14608,chair12009
j4496,a43224,chair12010
j12564,a90726,chair12011
j12307,a4637,chair12012
j12773,a3124,chair12013
j10966,a54907,chair12014
j7075,a103703,chair12015
j16021,a41176,chair12016
j4446,a39605,chair12017
j14631,a77269,chair12018
j13441,a66242,chair12019
j14493,a44131,chair12020
j4997,a92704,chair12021
j18236,a64256,chair12022
j9381,a64994,chair12023
j14600,a43031,chair12024
j6182,a54778,chair12025
j165,a67595,chair12026
j5849,a40680,chair12027
j18051,a62885,chair12028
j25,a10208,chair12029
j4249,a4166,chair12030
j2064,a79183,chair12031
j8329,a15471,chair12032
j4662,a79900,chair12033
j9925,a44487,chair12034
j9015,a9262,chair12035
j19911,a17716,chair12036
j10689,a14038,chair12037
j1745,a78280,chair12038
j15711,a61486,chair12039
j13316,a13569,chair12040
j6416,a77559,chair12041
j18423,a86097,chair12042
j3667,a26438,chair12043
j634,a89169,chair12044
j15137,a6394,chair12045
j7457,a21839,chair12046
j4486,a77327,chair12047
j4936,a51869,chair12048
j2584,a74520,chair12049
j17945,a16918,chair12050
j16315,a50153,chair12051
j8315,a76443,chair12052
j11682,a86849,chair12053
j1155,a60442,chair12054
j17256,a52251,chair12055
j8504,a104775,chair12056
j2570,a95864,chair12057
j14712,a102816,chair12058
j726,a4183,chair12059
j6445,a9384,chair12060
j5495,a27918,chair12061
j4882,a63960,chair12062
j46,a81241,chair12063
j3295,a95057,chair12064
j18594,a54405,chair12065
j2532,a51182,chair12066
j14781,a27892,chair12067
j10807,a99007,chair12068
j17795,a53568,chair12069
j5292,a42828,chair12070
j13870,a13645,chair12071
j17915,a78284,chair12072
j8532,a75050,chair12073
j17757,a5002,chair12074
j6284,a55872,chair12075
j18907,a25680,chair12076
j9545,a1311,chair12077
j8044,a104898,chair12078
j15884,a75419,chair12079
j6937,a38795,chair12080
j18947,a20508,chair12081
j19966,a75100,chair12082
j2466,a6473,chair12083
j3708,a98961,chair12084
j16264,a97886,chair12085
j13804,a89163,chair12086
j17736,a47649,chair12087
j7452,a62349,chair12088
j1322,a86127,chair12089
j5023,a13312,chair12090
j2119,a76275,chair12091
j6914,a103241,chair12092
j13958,a49383,chair12093
j4666,a31007,chair12094
j18993,a34704,chair12095
j3554,a35856,chair12096
j9659,a44108,chair12097
j12856,a27606,chair12098
j12839,a93023,chair12099
j6128,a59998,chair12100
j18541,a43131,chair12101
j9223,a53135,chair12102
j8090,a88444,chair12103
j9985,a39327,chair12104
j4613,a4413,chair12105
j17667,a100891,chair12106
j16383,a59805,chair12107
j17291,a77069,chair12108
j4186,a57453,chair12109
j2015,a48912,chair12110
j5945,a91320,chair12111
j6875,a92670,chair12112
j1249,a59389,chair12113
j13517,a10298,chair12114
j8189,a86636,chair12115
j8514,a22031,chair12116
j15139,a86704,chair12117
j1395,a17612,chair12118
j12573,a29882,chair12119
j13400,a86483,chair12120
j14882,a71325,chair12121
j10950,a20004,chair12122
j7221,a4339,chair12123
j799,a61983,chair12124
j17740,a32866,chair12125
j17177,a88674,chair12126
j1929,a105043,chair12127
j13917,a33433,chair12128
j12678,a2826,chair12129
j5596,a56888,chair12130
j14702,a13811,chair12131
j14738,a30031,chair12132
j3747,a50660,chair12133
j2091,a36797,chair12134
j6239,a51677,chair12135
j774,a94377,chair12136
j2720,a21211,chair12137
j12506,a62863,chair12138
j3722,a1662,chair12139
j1561,a42198,chair12140
j10319,a65714,chair12141
j17812,a32508,chair12142
j9758,a29035,chair12143
j5802,a85417,chair12144
j14949,a86615,chair12145
j8992,a58479,chair12146
j3775,a79275,chair12147
j7704,a38857,chair12148
j11674,a26462,chair12149
j6832,a38006,chair12150
j12850,a28952,chair12151
j7698,a7289,chair12152
j7734,a38548,chair12153
j19044,a72413,chair12154
j16401,a55722,chair12155
j18117,a79472,chair12156
j2237,a8236,chair12157
j19098,a58901,chair12158
j8878,a102999,chair12159
j7354,a80555,chair12160
j1568,a92945,chair12161
j9975,a46377,chair12162
j4790,a52752,chair12163
j4343,a93308,chair12164
j94,a45905,chair12165
j14405,a53832,chair12166
j18624,a88268,chair12167
j16690,a82693,chair12168
j17617,a80444,chair12169
j1317,a97191,chair12170
j4587,a34734,chair12171
j2509,a81547,chair12172
j9933,a54282,chair12173
j18699,a20578,chair12174
j2263,a31058,chair12175
j15152,a89154,chair12176
j4328,a12383,chair12177
j15523,a15341,chair12178
j15127,a98649,chair12179
j15242,a104657,chair12180
j4736,a63038,chair12181
j7723,a72849,chair12182
j9212,a21828,chair12183
j2045,a54844,chair12184
j2441,a39784,chair12185
j18413,a848,chair12186
j16049,a6327,chair12187
j4241,a46583,chair12188
j7546,a6951,chair12189
j9943,a92145,chair12190
j5501,a19528,chair12191
j7825,a88169,chair12192
j14389,a29610,chair12193
j16569,a38111,chair12194
j18825,a20936,chair12195
j11997,a15682,chair12196
j2772,a74596,chair12197
j13816,a84819,chair12198
j12027,a31070,chair12199
j3585,a43497,chair12200
j2,a53584,chair12201
j18878,a57941,chair12202
j7324,a18460,chair12203
j15700,a26114,chair12204
j14549,a75468,chair12205
j1382,a86024,chair12206
j18505,a57622,chair12207
j9618,a93771,chair12208
j18299,a35382,chair12209
j9997,a104160,chair12210
j6794,a12622,chair12211
j6569,a74535,chair12212
j11747,a918,chair12213
j3417,a102524,chair12214
j10843,a89468,chair12215
j5239,a7347,chair12216
j18142,a77403,chair12217
j7093,a70543,chair12218
j7681,a13584,chair12219
j17039,a80017,chair12220
j718,a74664,chair12221
j9411,a1389,chair12222
j15740,a21449,chair12223
j12633,a19453,chair12224
j10056,a50745,chair12225
j16853,a77200,chair12226
j15419,a100301,chair12227
j12605,a69497,chair12228
j18003,a96891,chair12229
j4636,a36375,chair12230
j17265,a69255,chair12231
j13116,a2957,chair12232
j14803,a67154,chair12233
j18316,a17977,chair12234
j8358,a95180,chair12235
j6663,a34827,chair12236
j6115,a11366,chair12237
j8269,a61356,chair12238
j18353,a12522,chair12239
j5364,a12291,chair12240
j16860,a22160,chair12241
j100,a46570,chair12242
j8484,a48522,chair12243
j19066,a101219,chair12244
j9057,a56368,chair12245
j2343,a15214,chair12246
j18551,a5874,chair12247
j12872,a87273,chair12248
j14168,a2166,chair12249
j4189,a11503,chair12250
j6070,a72518,chair12251
j1509,a26474,chair12252
j2221,a104867,chair12253
j13774,a95067,chair12254
j11709,a49784,chair12255
j17446,a45618,chair12256
j17747,a55128,chair12257
j9149,a13203,chair12258
j11862,a610,chair12259
j512,a18669,chair12260
j14446,a83356,chair12261
j4144,a44614,chair12262
j2613,a24408,chair12263
j48,a4513,chair12264
j12126,a40046,chair12265
j5475,a2742,chair12266
j14863,a5172,chair12267
j2891,a7239,chair12268
j4525,a48514,chair12269
j15318,a88717,chair12270
j14442,a27646,chair12271
j614,a96976,chair12272
j10767,a58821,chair12273
j10123,a90715,chair12274
j18578,a17376,chair12275
j4862,a83309,chair12276
j15818,a94937,chair12277
j528,a12175,chair12278
j11258,a21401,chair12279
j3811,a4711,chair12280
j10146,a49209,chair12281
j163,a85502,chair12282
j8972,a83381,chair12283
j11197,a86715,chair12284
j6492,a46218,chair12285
j12957,a31404,chair12286
j9450,a24563,chair12287
j4687,a70215,chair12288
j16823,a20198,chair12289
j7560,a40459,chair12290
j8947,a91543,chair12291
j2945,a97525,chair12292
j10679,a3938,chair12293
j3269,a79307,chair12294
j16030,a67031,chair12295
j18885,a83191,chair12296
j16749,a52644,chair12297
j1479,a76740,chair12298
j7506,a15464,chair12299
j15128,a90536,chair12300
j14832,a57568,chair12301
j3949,a86050,chair12302
j6818,a60452,chair12303
j6837,a28428,chair12304
j3504,a88979,chair12305
j11460,a25631,chair12306
j4854,a74248,chair12307
j6214,a3405,chair12308
j1496,a66989,chair12309
j18809,a31133,chair12310
j10911,a47319,chair12311
j4689,a49081,chair12312
j14524,a5654,chair12313
j2775,a6359,chair12314
j2451,a73765,chair12315
j6430,a60310,chair12316
j2992,a24885,chair12317
j4826,a9046,chair12318
j9134,a1407,chair12319
j7637,a76451,chair12320
j1944,a61640,chair12321
j17003,a51272,chair12322
j9501,a61384,chair12323
j9069,a16636,chair12324
j6618,a6919,chair12325
j13296,a72796,chair12326
j393,a45857,chair12327
j2568,a55249,chair12328
j12110,a70653,chair12329
j17854,a103512,chair12330
j17731,a66128,chair12331
j11400,a199,chair12332
j4052,a74218,chair12333
j5796,a24322,chair12334
j15970,a34833,chair12335
j15285,a35842,chair12336
j5204,a10311,chair12337
j10309,a87911,chair12338
j5756,a15710,chair12339
j12654,a43789,chair12340
j19750,a89212,chair12341
j14707,a94564,chair12342
j14881,a40283,chair12343
j13847,a85510,chair12344
j13171,a79310,chair12345
j16574,a49411,chair12346
j1909,a73910,chair12347
j3801,a70059,chair12348
j3546,a82373,chair12349
j456,a62856,chair12350
j787,a80950,chair12351
j6453,a52949,chair12352
j2530,a16836,chair12353
j13522,a27587,chair12354
j6143,a39732,chair12355
j12398,a40989,chair12356
j15480,a97812,chair12357
j14366,a6456,chair12358
j9155,a18548,chair12359
j1614,a33405,chair12360
j693,a80963,chair12361
j12589,a51712,chair12362
j9780,a16245,chair12363
j10563,a24733,chair12364
j13554,a75839,chair12365
j4953,a28579,chair12366
j7503,a99469,chair12367
j16314,a92470,chair12368
j15172,a85896,chair12369
j6777,a36363,chair12370
j8921,a75090,chair12371
j16118,a15014,chair12372
j14026,a78719,chair12373
j9447,a71293,chair12374
j7145,a24586,chair12375
j15264,a24418,chair12376
j894,a80850,chair12377
j18792,a18143,chair12378
j15588,a53709,chair12379
j18335,a93598,chair12380
j12018,a9316,chair12381
j5608,a48140,chair12382
j11663,a28581,chair12383
j4298,a57691,chair12384
j1442,a76488,chair12385
j4033,a40904,chair12386
j15363,a52398,chair12387
j17838,a26473,chair12388
j6687,a57913,chair12389
j8788,a104891,chair12390
j17910,a25612,chair12391
j14589,a43534,chair12392
j14965,a84825,chair12393
j15032,a65641,chair12394
j18267,a45162,chair12395
j9950,a88257,chair12396
j8491,a41128,chair12397
j14980,a40751,chair12398
j14511,a60353,chair12399
j2198,a72439,chair12400
j10542,a74954,chair12401
j8356,a12668,chair12402
j1825,a30378,chair12403
j15987,a89686,chair12404
j10774,a22401,chair12405
j12501,a88253,chair12406
j19758,a96966,chair12407
j19524,a71291,chair12408
j14248,a62976,chair12409
j10492,a32109,chair12410
j1278,a60077,chair12411
j11532,a4397,chair12412
j17461,a12489,chair12413
j16954,a63642,chair12414
j12401,a13748,chair12415
j8954,a102773,chair12416
j18478,a43457,chair12417
j14336,a77395,chair12418
j7283,a5978,chair12419
j12050,a7520,chair12420
j11884,a100917,chair12421
j19531,a34618,chair12422
j12058,a102241,chair12423
j3096,a2425,chair12424
j5047,a72307,chair12425
j16432,a96461,chair12426
j13615,a66224,chair12427
j14529,a101935,chair12428
j13144,a104911,chair12429
j18184,a88199,chair12430
j17545,a83729,chair12431
j15777,a102592,chair12432
j18081,a67700,chair12433
j19593,a37809,chair12434
j7281,a18372,chair12435
j2527,a96037,chair12436
j62,a19871,chair12437
j16084,a14488,chair12438
j17215,a8534,chair12439
j15866,a33751,chair12440
j15120,a12845,chair12441
j3123,a80641,chair12442
j1658,a91640,chair12443
j3102,a10059,chair12444
j17991,a22935,chair12445
j3202,a59642,chair12446
j1408,a85695,chair12447
j16428,a39149,chair12448
j16158,a87664,chair12449
j1376,a75135,chair12450
j18480,a55710,chair12451
j963,a8621,chair12452
j13034,a105732,chair12453
j10938,a42846,chair12454
j15657,a7545,chair12455
j6271,a78165,chair12456
j6964,a9918,chair12457
j2689,a105371,chair12458
j1653,a45051,chair12459
j15069,a100839,chair12460
j12778,a17056,chair12461
j19039,a73202,chair12462
j10,a62718,chair12463
j18615,a93572,chair12464
j6788,a69093,chair12465
j14998,a27318,chair12466
j7113,a31544,chair12467
j16672,a63646,chair12468
j19266,a81021,chair12469
j12717,a76227,chair12470
j10984,a67863,chair12471
j18153,a66783,chair12472
j15761,a70023,chair12473
j10342,a11315,chair12474
j10013,a7798,chair12475
j7800,a18176,chair12476
j17762,a2254,chair12477
j17818,a49401,chair12478
j11071,a1421,chair12479
j1669,a47661,chair12480
j17116,a86444,chair12481
j12444,a38230,chair12482
j6243,a65291,chair12483
j2361,a52081,chair12484
j1102,a23641,chair12485
j896,a87688,chair12486
j13521,a92709,chair12487
j1138,a53624,chair12488
j5884,a3829,chair12489
j5779,a48208,chair12490
j15417,a14813,chair12491
j8856,a42390,chair12492
j5472,a39092,chair12493
j18680,a56863,chair12494
j8482,a99789,chair12495
j13555,a87234,chair12496
j8548,a2869,chair12497
j9649,a25568,chair12498
j13026,a33705,chair12499
j13440,a77182,chair12500
j1484,a98396,chair12501
j2428,a35098,chair12502
j4016,a33038,chair12503
j13965,a1761,chair12504
j12352,a103484,chair12505
j17403,a93039,chair12506
j19466,a58407,chair12507
j4503,a21928,chair12508
j12531,a50219,chair12509
j4096,a36162,chair12510
j729,a102766,chair12511
j7677,a45079,chair12512
j8164,a100035,chair12513
j11887,a94312,chair12514
j9196,a78424,chair12515
j5086,a73734,chair12516
j3977,a74960,chair12517
j11415,a96449,chair12518
j6638,a97859,chair12519
j13705,a45320,chair12520
j9851,a80344,chair12521
j3302,a52872,chair12522
j9794,a72527,chair12523
j1813,a14624,chair12524
j12998,a80216,chair12525
j4654,a81393,chair12526
j2249,a40657,chair12527
j13904,a92656,chair12528
j5146,a55072,chair12529
j1176,a17288,chair12530
j17816,a58276,chair12531
j3045,a50404,chair12532
j17898,a62323,chair12533
j18329,a87571,chair12534
j13084,a42847,chair12535
j10794,a31383,chair12536
j12451,a57912,chair12537
j8333,a58573,chair12538
j9658,a80457,chair12539
j14611,a73533,chair12540
j11824,a8582,chair12541
j7211,a89829,chair12542
j7248,a45104,chair12543
j1832,a66404,chair12544
j7163,a28461,chair12545
j6878,a47838,chair12546
j11568,a65086,chair12547
j10445,a16959,chair12548
j18215,a44106,chair12549
j11649,a57049,chair12550
j13207,a57762,chair12551
j2149,a26449,chair12552
j3059,a10686,chair12553
j1774,a104111,chair12554
j1534,a7567,chair12555
j8995,a77673,chair12556
j320,a64621,chair12557
j16834,a77560,chair12558
j19821,a74716,chair12559
j5368,a72148,chair12560
j5163,a209,chair12561
j403,a35481,chair12562
j5127,a44706,chair12563
j13570,a1118,chair12564
j6571,a51467,chair12565
j15338,a30865,chair12566
j7814,a17272,chair12567
j19509,a82779,chair12568
j17354,a52396,chair12569
j10749,a22669,chair12570
j8749,a51724,chair12571
j2455,a93164,chair12572
j14279,a45518,chair12573
j651,a83300,chair12574
j17268,a33921,chair12575
j14952,a6103,chair12576
j9848,a46404,chair12577
j13147,a72840,chair12578
j16526,a30199,chair12579
j16105,a55065,chair12580
j11177,a9598,chair12581
j4727,a62097,chair12582
j17658,a6934,chair12583
j305,a18604,chair12584
j10797,a65885,chair12585
j17462,a99023,chair12586
j5660,a29248,chair12587
j6473,a74345,chair12588
j2909,a79226,chair12589
j18723,a5834,chair12590
j2495,a43157,chair12591
j19745,a18776,chair12592
j12176,a36711,chair12593
j10765,a49528,chair12594
j19453,a61426,chair12595
j3998,a42285,chair12596
j7493,a91287,chair12597
j7330,a72665,chair12598
j9896,a27763,chair12599
j14531,a43152,chair12600
j10271,a94509,chair12601
j5465,a61103,chair12602
j10808,a41000,chair12603
j3948,a81546,chair12604
j5414,a53180,chair12605
j11095,a30462,chair12606
j13712,a31757,chair12607
j16188,a103176,chair12608
j2640,a80740,chair12609
j1403,a47915,chair12610
j16977,a34258,chair12611
j13016,a59809,chair12612
j1837,a45589,chair12613
j8350,a5580,chair12614
j2586,a18973,chair12615
j7886,a18957,chair12616
j13527,a61691,chair12617
j14060,a64705,chair12618
j2714,a2419,chair12619
j4285,a507,chair12620
j6200,a80594,chair12621
j14536,a42269,chair12622
j17632,a60942,chair12623
j10625,a71532,chair12624
j6947,a7327,chair12625
j19366,a6543,chair12626
j11070,a29547,chair12627
j14569,a20657,chair12628
j10348,a65679,chair12629
j2351,a19698,chair12630
j9847,a48504,chair12631
j16096,a83382,chair12632
j5978,a574,chair12633
j6438,a81339,chair12634
j5227,a36093,chair12635
j14605,a105654,chair12636
j3157,a61400,chair12637
j11789,a104999,chair12638
j5745,a20487,chair12639
j15673,a14796,chair12640
j13431,a23186,chair12641
j15583,a45690,chair12642
j19301,a81213,chair12643
j13802,a33048,chair12644
j15333,a5377,chair12645
j16418,a75592,chair12646
j16496,a4939,chair12647
j3937,a55194,chair12648
j19943,a52143,chair12649
j15779,a11840,chair12650
j3754,a67050,chair12651
j3595,a44866,chair12652
j13035,a33090,chair12653
j14874,a95076,chair12654
j6449,a45007,chair12655
j6973,a60410,chair12656
j9817,a96059,chair12657
j11361,a51216,chair12658
j13489,a83779,chair12659
j17982,a942,chair12660
j14953,a56060,chair12661
j12514,a102367,chair12662
j19938,a14807,chair12663
j15061,a68170,chair12664
j6791,a2193,chair12665
j3993,a39020,chair12666
j11969,a13877,chair12667
j17735,a95708,chair12668
j6277,a46084,chair12669
j10380,a26306,chair12670
j18707,a42901,chair12671
j10986,a17646,chair12672
j4865,a67684,chair12673
j1775,a16432,chair12674
j19984,a34586,chair12675
j11540,a32820,chair12676
j10079,a51622,chair12677
j9884,a96034,chair12678
j2218,a96394,chair12679
j16670,a62017,chair12680
j12893,a81175,chair12681
j17049,a63048,chair12682
j8826,a11497,chair12683
j17408,a87587,chair12684
j13231,a86196,chair12685
j5344,a93146,chair12686
j6132,a68739,chair12687
j9147,a22654,chair12688
j3680,a102447,chair12689
j5487,a63691,chair12690
j15186,a6435,chair12691
j17561,a45387,chair12692
j18317,a95490,chair12693
j7084,a57816,chair12694
j11777,a70422,chair12695
j16086,a9919,chair12696
j7507,a52049,chair12697
j15165,a72769,chair12698
j8784,a53494,chair12699
j7997,a23162,chair12700
j606,a99029,chair12701
j15007,a100344,chair12702
j8411,a39675,chair12703
j2472,a8870,chair12704
j16984,a25845,chair12705
j585,a43909,chair12706
j10703,a53484,chair12707
j19450,a98256,chair12708
j10641,a15960,chair12709
j16320,a2692,chair12710
j3797,a1183,chair12711
j6262,a85183,chair12712
j11261,a40913,chair12713
j18492,a8973,chair12714
j8960,a9758,chair12715
j2841,a64470,chair12716
j19083,a30127,chair12717
j8762,a45513,chair12718
j15858,a81133,chair12719
j18340,a71320,chair12720
j14691,a74686,chair12721
j13087,a23856,chair12722
j15832,a88474,chair12723
j16683,a29371,chair12724
j13834,a44180,chair12725
j16709,a51654,chair12726
j10111,a51187,chair12727
j14582,a68025,chair12728
j4345,a87394,chair12729
j14878,a62118,chair12730
j11633,a30816,chair12731
j7267,a10491,chair12732
j11825,a98622,chair12733
j1590,a75501,chair12734
j6265,a78593,chair12735
j13462,a31527,chair12736
j11347,a58354,chair12737
j1002,a5529,chair12738
j4260,a60043,chair12739
j388,a20858,chair12740
j17549,a97424,chair12741
j14750,a45109,chair12742
j4699,a15755,chair12743
j8902,a77316,chair12744
j12515,a91851,chair12745
j16698,a78021,chair12746
j440,a44478,chair12747
j17616,a85382,chair12748
j16449,a94372,chair12749
j6025,a78518,chair12750
j19815,a8482,chair12751
j17822,a38739,chair12752
j10627,a84252,chair12753
j3769,a33923,chair12754
j16585,a25400,chair12755
j13437,a62409,chair12756
j7657,a86789,chair12757
j10118,a40909,chair12758
j16077,a47972,chair12759
j17846,a23154,chair12760
j18113,a21331,chair12761
j19892,a86295,chair12762
j12498,a5911,chair12763
j8374,a7830,chair12764
j1516,a69284,chair12765
j12800,a13793,chair12766
j5419,a85050,chair12767
j5546,a25595,chair12768
j10009,a87759,chair12769
j13075,a46598,chair12770
j10899,a30916,chair12771
j9464,a9755,chair12772
j10047,a52815,chair12773
j16436,a67192,chair12774
j2448,a58383,chair12775
j3084,a63517,chair12776
j18097,a86025,chair12777
j12755,a104284,chair12778
j17470,a71147,chair12779
j4274,a12714,chair12780
j14756,a102089,chair12781
j3866,a36762,chair12782
j7707,a35676,chair12783
j3113,a35017,chair12784
j13953,a91047,chair12785
j5683,a40526,chair12786
j18913,a59941,chair12787
j15990,a86069,chair12788
j11075,a49971,chair12789
j12970,a53790,chair12790
j16348,a45697,chair12791
j18257,a34937,chair12792
j16982,a61070,chair12793
j10974,a13805,chair12794
j14184,a62538,chair12795
j12551,a28238,chair12796
j18009,a52180,chair12797
j4391,a26985,chair12798
j14977,a25645,chair12799
j12240,a92044,chair12800
j15572,a88746,chair12801
j9823,a80087,chair12802
j14195,a33790,chair12803
j8745,a99536,chair12804
j17791,a37659,chair12805
j11252,a80362,chair12806
j17962,a86290,chair12807
j485,a41361,chair12808
j6545,a57370,chair12809
j7413,a57673,chair12810
j17359,a51875,chair12811
j17756,a45827,chair12812
j641,a44339,chair12813
j14177,a33325,chair12814
j7718,a21178,chair12815
j3878,a100386,chair12816
j15070,a6169,chair12817
j1353,a4531,chair12818
j16762,a78059,chair12819
j4627,a40194,chair12820
j5675,a87052,chair12821
j13188,a50653,chair12822
j3335,a84995,chair12823
j10443,a22976,chair12824
j12034,a32413,chair12825
j18534,a10376,chair12826
j6542,a39530,chair12827
j7731,a103790,chair12828
j6598,a94279,chair12829
j18784,a58986,chair12830
j11796,a4843,chair12831
j10666,a98984,chair12832
j11542,a102358,chair12833
j6242,a64598,chair12834
j2049,a41665,chair12835
j2089,a14558,chair12836
j1951,a95291,chair12837
j19292,a61645,chair12838
j14415,a91658,chair12839
j2719,a5767,chair12840
j18709,a64125,chair12841
j1556,a98105,chair12842
j10617,a7871,chair12843
j3682,a101249,chair12844
j2737,a51008,chair12845
j14526,a15559,chair12846
j19225,a36223,chair12847
j9511,a91180,chair12848
j4215,a37872,chair12849
j19670,a40950,chair12850
j3508,a135,chair12851
j7010,a59481,chair12852
j16806,a4665,chair12853
j9236,a45994,chair12854
j17294,a23387,chair12855
j10389,a47442,chair12856
j13263,a2152,chair12857
j6665,a34713,chair12858
j11829,a35541,chair12859
j6462,a97218,chair12860
j16071,a43847,chair12861
j11895,a51014,chair12862
j12779,a87187,chair12863
j3185,a21413,chair12864
j13905,a12323,chair12865
j226,a23707,chair12866
j3476,a15957,chair12867
j16001,a5055,chair12868
j3265,a34541,chair12869
j2284,a42815,chair12870
j16379,a57974,chair12871
j8080,a105710,chair12872
j6708,a1930,chair12873
j12939,a37601,chair12874
j18571,a49762,chair12875
j16302,a51221,chair12876
j9034,a86973,chair12877
j2721,a44811,chair12878
j12037,a80174,chair12879
j1028,a8835,chair12880
j4961,a56949,chair12881
j3318,a9658,chair12882
j4589,a1877,chair12883
j1093,a104842,chair12884
j15940,a56105,chair12885
j9878,a97056,chair12886
j16322,a44295,chair12887
j10169,a2344,chair12888
j18321,a75850,chair12889
j4284,a100060,chair12890
j14087,a13106,chair12891
j15179,a92742,chair12892
j15291,a98552,chair12893
j19432,a94252,chair12894
j16924,a33808,chair12895
j12689,a60632,chair12896
j8477,a71774,chair12897
j2408,a30475,chair12898
j16730,a46250,chair12899
j13491,a92632,chair12900
j11935,a36149,chair12901
j17204,a15829,chair12902
j19150,a53175,chair12903
j15060,a8675,chair12904
j3915,a97858,chair12905
j5133,a44383,chair12906
j1648,a59899,chair12907
j9928,a58950,chair12908
j18645,a27819,chair12909
j18892,a20586,chair12910
j7679,a79334,chair12911
j5123,a11683,chair12912
j772,a63401,chair12913
j7472,a8725,chair12914
j18436,a66154,chair12915
j14588,a47164,chair12916
j984,a68931,chair12917
j4682,a22348,chair12918
j16636,a46698,chair12919
j1760,a33440,chair12920
j13814,a75299,chair12921
j13201,a41260,chair12922
j19624,a56313,chair12923
j15975,a64025,chair12924
j19111,a13245,chair12925
j3551,a58841,chair12926
j3108,a54629,chair12927
j3197,a49857,chair12928
j13227,a18122,chair12929
j11719,a11154,chair12930
j2735,a84655,chair12931
j120,a75818,chair12932
j12792,a26693,chair12933
j19506,a101079,chair12934
j17835,a9527,chair12935
j10705,a50077,chair12936
j9868,a42599,chair12937
j10045,a301,chair12938
j6287,a2521,chair12939
j19444,a54868,chair12940
j16523,a41830,chair12941
j3384,a7198,chair12942
j10375,a100411,chair12943
j5214,a41242,chair12944
j17741,a89536,chair12945
j7284,a12281,chair12946
j19720,a69275,chair12947
j8897,a96911,chair12948
j13708,a88591,chair12949
j13365,a82344,chair12950
j5883,a85588,chair12951
j1498,a99849,chair12952
j13546,a105757,chair12953
j10825,a81493,chair12954
j3219,a61515,chair12955
j10687,a18568,chair12956
j6606,a84397,chair12957
j13114,a8539,chair12958
j18879,a104418,chair12959
j5715,a53929,chair12960
j131,a73071,chair12961
j4800,a19513,chair12962
j14427,a81239,chair12963
j9010,a52704,chair12964
j7311,a61719,chair12965
j19161,a5763,chair12966
j2142,a86919,chair12967
j3840,a48750,chair12968
j5925,a38574,chair12969
j2279,a933,chair12970
j13371,a83106,chair12971
j15018,a41749,chair12972
j122,a57510,chair12973
j19552,a94183,chair12974
j2153,a90674,chair12975
j17428,a58504,chair12976
j1719,a93715,chair12977
j1230,a29541,chair12978
j19120,a61561,chair12979
j17577,a64719,chair12980
j1606,a38693,chair12981
j2239,a96149,chair12982
j16671,a12819,chair12983
j9482,a59822,chair12984
j8111,a58313,chair12985
j609,a77126,chair12986
j17141,a3182,chair12987
j2546,a33060,chair12988
j2031,a37959,chair12989
j19526,a48462,chair12990
j2358,a52209,chair12991
j5108,a68889,chair12992
j19769,a56933,chair12993
j9395,a93274,chair12994
j9028,a26054,chair12995
j1357,a42930,chair12996
j19882,a65448,chair12997
j7587,a90554,chair12998
j12001,a78875,chair12999
j17123,a19937,chair13000
j19544,a20724,chair13001
j5620,a99363,chair13002
j3101,a97703,chair13003
j3126,a88458,chair13004
j11488,a92435,chair13005
j11778,a95100,chair13006
j5186,a71563,chair13007
j7006,a57696,chair13008
j2718,a5070,chair13009
j12876,a41600,chair13010
j660,a74203,chair13011
j4100,a58655,chair13012
j15096,a42022,chair13013
j7525,a39046,chair13014
j14545,a68875,chair13015
j10471,a95435,chair13016
j3727,a16934,chair13017
j10667,a72945,chair13018
j3688,a46363,chair13019
j1309,a77266,chair13020
j17805,a1929,chair13021
j18540,a88491,chair13022
j12219,a35823,chair13023
j2326,a51241,chair13024
j2832,a93171,chair13025
j2461,a4820,chair13026
j9704,a48245,chair13027
j17908,a56959,chair13028
j13688,a24024,chair13029
j13595,a88043,chair13030
j13311,a38896,chair13031
j11545,a56915,chair13032
j982,a95029,chair13033
j11237,a16154,chair13034
j12488,a81783,chair13035
j11418,a102629,chair13036
j2338,a25237,chair13037
j11420,a48143,chair13038
j16172,a5387,chair13039
j15067,a22318,chair13040
j6785,a108,chair13041
j9416,a12073,chair13042
j127,a15689,chair13043
j12035,a89492,chair13044
j11433,a30608,chair13045
j13766,a53053,chair13046
j18233,a31692,chair13047
j10411,a87874,chair13048
j11995,a39540,chair13049
j2889,a43524,chair13050
j14808,a92566,chair13051
j14403,a64299,chair13052
j17834,a71137,chair13053
j5862,a46402,chair13054
j16940,a68202,chair13055
j7578,a61320,chair13056
j3850,a84031,chair13057
j7520,a82038,chair13058
j4656,a70439,chair13059
j1,a42992,chair13060
j19737,a9571,chair13061
j17720,a43023,chair13062
j54,a36730,chair13063
j14139,a45290,chair13064
j7990,a76106,chair13065
j2501,a46036,chair13066
j1086,a41819,chair13067
j6808,a22795,chair13068
