journalID,authorID,editorID
j13128,a58587,editor11956
j10586,a82249,editor11957
j15490,a60992,editor11958
j6259,a13592,editor11959
j16942,a97330,editor11960
j7180,a2847,editor11961
j14765,a24332,editor11962
j6306,a35446,editor11963
j14355,a100561,editor11964
j17960,a35014,editor11965
j13899,a10849,editor11966
j10880,a17552,editor11967
j11014,a44483,editor11968
j7976,a49759,editor11969
j17933,a12980,editor11970
j14555,a23039,editor11971
j5813,a57817,editor11972
j15321,a47524,editor11973
j10360,a64142,editor11974
j9002,a15232,editor11975
j3171,a62823,editor11976
j19485,a30647,editor11977
j12809,a64476,editor11978
j10187,a91829,editor11979
j18350,a85074,editor11980
j16866,a66509,editor11981
j17957,a4208,editor11982
j2261,a76754,editor11983
j4250,a51771,editor11984
j3944,a7579,editor11985
j12381,a83923,editor11986
j5164,a61829,editor11987
j16176,a98347,editor11988
j17635,a38619,editor11989
j12112,a82448,editor11990
j2197,a59272,editor11991
j7306,a59572,editor11992
j16840,a98929,editor11993
j14822,a102449,editor11994
j8293,a46638,editor11995
j3359,a38028,editor11996
j1039,a59250,editor11997
j6699,a2553,editor11998
j298,a50810,editor11999
j14253,a35663,editor12000
j2567,a23888,editor12001
j12497,a64896,editor12002
j5924,a2837,editor12003
j13689,a19838,editor12004
j16389,a78153,editor12005
j6922,a55534,editor12006
j10027,a96548,editor12007
j10878,a46248,editor12008
j4958,a14608,editor12009
j4496,a43224,editor12010
j12564,a90726,editor12011
j12307,a4637,editor12012
j12773,a3124,editor12013
j10966,a54907,editor12014
j7075,a103703,editor12015
j16021,a41176,editor12016
j4446,a39605,editor12017
j14631,a77269,editor12018
j13441,a66242,editor12019
j14493,a44131,editor12020
j4997,a92704,editor12021
j18236,a64256,editor12022
j9381,a64994,editor12023
j14600,a43031,editor12024
j6182,a54778,editor12025
j165,a67595,editor12026
j5849,a40680,editor12027
j18051,a62885,editor12028
j25,a10208,editor12029
j4249,a4166,editor12030
j2064,a79183,editor12031
j8329,a15471,editor12032
j4662,a79900,editor12033
j9925,a44487,editor12034
j9015,a9262,editor12035
j19911,a17716,editor12036
j10689,a14038,editor12037
j1745,a78280,editor12038
j15711,a61486,editor12039
j13316,a13569,editor12040
j6416,a77559,editor12041
j18423,a86097,editor12042
j3667,a26438,editor12043
j634,a89169,editor12044
j15137,a6394,editor12045
j7457,a21839,editor12046
j4486,a77327,editor12047
j4936,a51869,editor12048
j2584,a74520,editor12049
j17945,a16918,editor12050
j16315,a50153,editor12051
j8315,a76443,editor12052
j11682,a86849,editor12053
j1155,a60442,editor12054
j17256,a52251,editor12055
j8504,a104775,editor12056
j2570,a95864,editor12057
j14712,a102816,editor12058
j726,a4183,editor12059
j6445,a9384,editor12060
j5495,a27918,editor12061
j4882,a63960,editor12062
j46,a81241,editor12063
j3295,a95057,editor12064
j18594,a54405,editor12065
j2532,a51182,editor12066
j14781,a27892,editor12067
j10807,a99007,editor12068
j17795,a53568,editor12069
j5292,a42828,editor12070
j13870,a13645,editor12071
j17915,a78284,editor12072
j8532,a75050,editor12073
j17757,a5002,editor12074
j6284,a55872,editor12075
j18907,a25680,editor12076
j9545,a1311,editor12077
j8044,a104898,editor12078
j15884,a75419,editor12079
j6937,a38795,editor12080
j18947,a20508,editor12081
j19966,a75100,editor12082
j2466,a6473,editor12083
j3708,a98961,editor12084
j16264,a97886,editor12085
j13804,a89163,editor12086
j17736,a47649,editor12087
j7452,a62349,editor12088
j1322,a86127,editor12089
j5023,a13312,editor12090
j2119,a76275,editor12091
j6914,a103241,editor12092
j13958,a49383,editor12093
j4666,a31007,editor12094
j18993,a34704,editor12095
j3554,a35856,editor12096
j9659,a44108,editor12097
j12856,a27606,editor12098
j12839,a93023,editor12099
j6128,a59998,editor12100
j18541,a43131,editor12101
j9223,a53135,editor12102
j8090,a88444,editor12103
j9985,a39327,editor12104
j4613,a4413,editor12105
j17667,a100891,editor12106
j16383,a59805,editor12107
j17291,a77069,editor12108
j4186,a57453,editor12109
j2015,a48912,editor12110
j5945,a91320,editor12111
j6875,a92670,editor12112
j1249,a59389,editor12113
j13517,a10298,editor12114
j8189,a86636,editor12115
j8514,a22031,editor12116
j15139,a86704,editor12117
j1395,a17612,editor12118
j12573,a29882,editor12119
j13400,a86483,editor12120
j14882,a71325,editor12121
j10950,a20004,editor12122
j7221,a4339,editor12123
j799,a61983,editor12124
j17740,a32866,editor12125
j17177,a88674,editor12126
j1929,a105043,editor12127
j13917,a33433,editor12128
j12678,a2826,editor12129
j5596,a56888,editor12130
j14702,a13811,editor12131
j14738,a30031,editor12132
j3747,a50660,editor12133
j2091,a36797,editor12134
j6239,a51677,editor12135
j774,a94377,editor12136
j2720,a21211,editor12137
j12506,a62863,editor12138
j3722,a1662,editor12139
j1561,a42198,editor12140
j10319,a65714,editor12141
j17812,a32508,editor12142
j9758,a29035,editor12143
j5802,a85417,editor12144
j14949,a86615,editor12145
j8992,a58479,editor12146
j3775,a79275,editor12147
j7704,a38857,editor12148
j11674,a26462,editor12149
j6832,a38006,editor12150
j12850,a28952,editor12151
j7698,a7289,editor12152
j7734,a38548,editor12153
j19044,a72413,editor12154
j16401,a55722,editor12155
j18117,a79472,editor12156
j2237,a8236,editor12157
j19098,a58901,editor12158
j8878,a102999,editor12159
j7354,a80555,editor12160
j1568,a92945,editor12161
j9975,a46377,editor12162
j4790,a52752,editor12163
j4343,a93308,editor12164
j94,a45905,editor12165
j14405,a53832,editor12166
j18624,a88268,editor12167
j16690,a82693,editor12168
j17617,a80444,editor12169
j1317,a97191,editor12170
j4587,a34734,editor12171
j2509,a81547,editor12172
j9933,a54282,editor12173
j18699,a20578,editor12174
j2263,a31058,editor12175
j15152,a89154,editor12176
j4328,a12383,editor12177
j15523,a15341,editor12178
j15127,a98649,editor12179
j15242,a104657,editor12180
j4736,a63038,editor12181
j7723,a72849,editor12182
j9212,a21828,editor12183
j2045,a54844,editor12184
j2441,a39784,editor12185
j18413,a848,editor12186
j16049,a6327,editor12187
j4241,a46583,editor12188
j7546,a6951,editor12189
j9943,a92145,editor12190
j5501,a19528,editor12191
j7825,a88169,editor12192
j14389,a29610,editor12193
j16569,a38111,editor12194
j18825,a20936,editor12195
j11997,a15682,editor12196
j2772,a74596,editor12197
j13816,a84819,editor12198
j12027,a31070,editor12199
j3585,a43497,editor12200
j2,a53584,editor12201
j18878,a57941,editor12202
j7324,a18460,editor12203
j15700,a26114,editor12204
j14549,a75468,editor12205
j1382,a86024,editor12206
j18505,a57622,editor12207
j9618,a93771,editor12208
j18299,a35382,editor12209
j9997,a104160,editor12210
j6794,a12622,editor12211
j6569,a74535,editor12212
j11747,a918,editor12213
j3417,a102524,editor12214
j10843,a89468,editor12215
j5239,a7347,editor12216
j18142,a77403,editor12217
j7093,a70543,editor12218
j7681,a13584,editor12219
j17039,a80017,editor12220
j718,a74664,editor12221
j9411,a1389,editor12222
j15740,a21449,editor12223
j12633,a19453,editor12224
j10056,a50745,editor12225
j16853,a77200,editor12226
j15419,a100301,editor12227
j12605,a69497,editor12228
j18003,a96891,editor12229
j4636,a36375,editor12230
j17265,a69255,editor12231
j13116,a2957,editor12232
j14803,a67154,editor12233
j18316,a17977,editor12234
j8358,a95180,editor12235
j6663,a34827,editor12236
j6115,a11366,editor12237
j8269,a61356,editor12238
j18353,a12522,editor12239
j5364,a12291,editor12240
j16860,a22160,editor12241
j100,a46570,editor12242
j8484,a48522,editor12243
j19066,a101219,editor12244
j9057,a56368,editor12245
j2343,a15214,editor12246
j18551,a5874,editor12247
j12872,a87273,editor12248
j14168,a2166,editor12249
j4189,a11503,editor12250
j6070,a72518,editor12251
j1509,a26474,editor12252
j2221,a104867,editor12253
j13774,a95067,editor12254
j11709,a49784,editor12255
j17446,a45618,editor12256
j17747,a55128,editor12257
j9149,a13203,editor12258
j11862,a610,editor12259
j512,a18669,editor12260
j14446,a83356,editor12261
j4144,a44614,editor12262
j2613,a24408,editor12263
j48,a4513,editor12264
j12126,a40046,editor12265
j5475,a2742,editor12266
j14863,a5172,editor12267
j2891,a7239,editor12268
j4525,a48514,editor12269
j15318,a88717,editor12270
j14442,a27646,editor12271
j614,a96976,editor12272
j10767,a58821,editor12273
j10123,a90715,editor12274
j18578,a17376,editor12275
j4862,a83309,editor12276
j15818,a94937,editor12277
j528,a12175,editor12278
j11258,a21401,editor12279
j3811,a4711,editor12280
j10146,a49209,editor12281
j163,a85502,editor12282
j8972,a83381,editor12283
j11197,a86715,editor12284
j6492,a46218,editor12285
j12957,a31404,editor12286
j9450,a24563,editor12287
j4687,a70215,editor12288
j16823,a20198,editor12289
j7560,a40459,editor12290
j8947,a91543,editor12291
j2945,a97525,editor12292
j10679,a3938,editor12293
j3269,a79307,editor12294
j16030,a67031,editor12295
j18885,a83191,editor12296
j16749,a52644,editor12297
j1479,a76740,editor12298
j7506,a15464,editor12299
j15128,a90536,editor12300
j14832,a57568,editor12301
j3949,a86050,editor12302
j6818,a60452,editor12303
j6837,a28428,editor12304
j3504,a88979,editor12305
j11460,a25631,editor12306
j4854,a74248,editor12307
j6214,a3405,editor12308
j1496,a66989,editor12309
j18809,a31133,editor12310
j10911,a47319,editor12311
j4689,a49081,editor12312
j14524,a5654,editor12313
j2775,a6359,editor12314
j2451,a73765,editor12315
j6430,a60310,editor12316
j2992,a24885,editor12317
j4826,a9046,editor12318
j9134,a1407,editor12319
j7637,a76451,editor12320
j1944,a61640,editor12321
j17003,a51272,editor12322
j9501,a61384,editor12323
j9069,a16636,editor12324
j6618,a6919,editor12325
j13296,a72796,editor12326
j393,a45857,editor12327
j2568,a55249,editor12328
j12110,a70653,editor12329
j17854,a103512,editor12330
j17731,a66128,editor12331
j11400,a199,editor12332
j4052,a74218,editor12333
j5796,a24322,editor12334
j15970,a34833,editor12335
j15285,a35842,editor12336
j5204,a10311,editor12337
j10309,a87911,editor12338
j5756,a15710,editor12339
j12654,a43789,editor12340
j19750,a89212,editor12341
j14707,a94564,editor12342
j14881,a40283,editor12343
j13847,a85510,editor12344
j13171,a79310,editor12345
j16574,a49411,editor12346
j1909,a73910,editor12347
j3801,a70059,editor12348
j3546,a82373,editor12349
j456,a62856,editor12350
j787,a80950,editor12351
j6453,a52949,editor12352
j2530,a16836,editor12353
j13522,a27587,editor12354
j6143,a39732,editor12355
j12398,a40989,editor12356
j15480,a97812,editor12357
j14366,a6456,editor12358
j9155,a18548,editor12359
j1614,a33405,editor12360
j693,a80963,editor12361
j12589,a51712,editor12362
j9780,a16245,editor12363
j10563,a24733,editor12364
j13554,a75839,editor12365
j4953,a28579,editor12366
j7503,a99469,editor12367
j16314,a92470,editor12368
j15172,a85896,editor12369
j6777,a36363,editor12370
j8921,a75090,editor12371
j16118,a15014,editor12372
j14026,a78719,editor12373
j9447,a71293,editor12374
j7145,a24586,editor12375
j15264,a24418,editor12376
j894,a80850,editor12377
j18792,a18143,editor12378
j15588,a53709,editor12379
j18335,a93598,editor12380
j12018,a9316,editor12381
j5608,a48140,editor12382
j11663,a28581,editor12383
j4298,a57691,editor12384
j1442,a76488,editor12385
j4033,a40904,editor12386
j15363,a52398,editor12387
j17838,a26473,editor12388
j6687,a57913,editor12389
j8788,a104891,editor12390
j17910,a25612,editor12391
j14589,a43534,editor12392
j14965,a84825,editor12393
j15032,a65641,editor12394
j18267,a45162,editor12395
j9950,a88257,editor12396
j8491,a41128,editor12397
j14980,a40751,editor12398
j14511,a60353,editor12399
j2198,a72439,editor12400
j10542,a74954,editor12401
j8356,a12668,editor12402
j1825,a30378,editor12403
j15987,a89686,editor12404
j10774,a22401,editor12405
j12501,a88253,editor12406
j19758,a96966,editor12407
j19524,a71291,editor12408
j14248,a62976,editor12409
j10492,a32109,editor12410
j1278,a60077,editor12411
j11532,a4397,editor12412
j17461,a12489,editor12413
j16954,a63642,editor12414
j12401,a13748,editor12415
j8954,a102773,editor12416
j18478,a43457,editor12417
j14336,a77395,editor12418
j7283,a5978,editor12419
j12050,a7520,editor12420
j11884,a100917,editor12421
j19531,a34618,editor12422
j12058,a102241,editor12423
j3096,a2425,editor12424
j5047,a72307,editor12425
j16432,a96461,editor12426
j13615,a66224,editor12427
j14529,a101935,editor12428
j13144,a104911,editor12429
j18184,a88199,editor12430
j17545,a83729,editor12431
j15777,a102592,editor12432
j18081,a67700,editor12433
j19593,a37809,editor12434
j7281,a18372,editor12435
j2527,a96037,editor12436
j62,a19871,editor12437
j16084,a14488,editor12438
j17215,a8534,editor12439
j15866,a33751,editor12440
j15120,a12845,editor12441
j3123,a80641,editor12442
j1658,a91640,editor12443
j3102,a10059,editor12444
j17991,a22935,editor12445
j3202,a59642,editor12446
j1408,a85695,editor12447
j16428,a39149,editor12448
j16158,a87664,editor12449
j1376,a75135,editor12450
j18480,a55710,editor12451
j963,a8621,editor12452
j13034,a105732,editor12453
j10938,a42846,editor12454
j15657,a7545,editor12455
j6271,a78165,editor12456
j6964,a9918,editor12457
j2689,a105371,editor12458
j1653,a45051,editor12459
j15069,a100839,editor12460
j12778,a17056,editor12461
j19039,a73202,editor12462
j10,a62718,editor12463
j18615,a93572,editor12464
j6788,a69093,editor12465
j14998,a27318,editor12466
j7113,a31544,editor12467
j16672,a63646,editor12468
j19266,a81021,editor12469
j12717,a76227,editor12470
j10984,a67863,editor12471
j18153,a66783,editor12472
j15761,a70023,editor12473
j10342,a11315,editor12474
j10013,a7798,editor12475
j7800,a18176,editor12476
j17762,a2254,editor12477
j17818,a49401,editor12478
j11071,a1421,editor12479
j1669,a47661,editor12480
j17116,a86444,editor12481
j12444,a38230,editor12482
j6243,a65291,editor12483
j2361,a52081,editor12484
j1102,a23641,editor12485
j896,a87688,editor12486
j13521,a92709,editor12487
j1138,a53624,editor12488
j5884,a3829,editor12489
j5779,a48208,editor12490
j15417,a14813,editor12491
j8856,a42390,editor12492
j5472,a39092,editor12493
j18680,a56863,editor12494
j8482,a99789,editor12495
j13555,a87234,editor12496
j8548,a2869,editor12497
j9649,a25568,editor12498
j13026,a33705,editor12499
j13440,a77182,editor12500
j1484,a98396,editor12501
j2428,a35098,editor12502
j4016,a33038,editor12503
j13965,a1761,editor12504
j12352,a103484,editor12505
j17403,a93039,editor12506
j19466,a58407,editor12507
j4503,a21928,editor12508
j12531,a50219,editor12509
j4096,a36162,editor12510
j729,a102766,editor12511
j7677,a45079,editor12512
j8164,a100035,editor12513
j11887,a94312,editor12514
j9196,a78424,editor12515
j5086,a73734,editor12516
j3977,a74960,editor12517
j11415,a96449,editor12518
j6638,a97859,editor12519
j13705,a45320,editor12520
j9851,a80344,editor12521
j3302,a52872,editor12522
j9794,a72527,editor12523
j1813,a14624,editor12524
j12998,a80216,editor12525
j4654,a81393,editor12526
j2249,a40657,editor12527
j13904,a92656,editor12528
j5146,a55072,editor12529
j1176,a17288,editor12530
j17816,a58276,editor12531
j3045,a50404,editor12532
j17898,a62323,editor12533
j18329,a87571,editor12534
j13084,a42847,editor12535
j10794,a31383,editor12536
j12451,a57912,editor12537
j8333,a58573,editor12538
j9658,a80457,editor12539
j14611,a73533,editor12540
j11824,a8582,editor12541
j7211,a89829,editor12542
j7248,a45104,editor12543
j1832,a66404,editor12544
j7163,a28461,editor12545
j6878,a47838,editor12546
j11568,a65086,editor12547
j10445,a16959,editor12548
j18215,a44106,editor12549
j11649,a57049,editor12550
j13207,a57762,editor12551
j2149,a26449,editor12552
j3059,a10686,editor12553
j1774,a104111,editor12554
j1534,a7567,editor12555
j8995,a77673,editor12556
j320,a64621,editor12557
j16834,a77560,editor12558
j19821,a74716,editor12559
j5368,a72148,editor12560
j5163,a209,editor12561
j403,a35481,editor12562
j5127,a44706,editor12563
j13570,a1118,editor12564
j6571,a51467,editor12565
j15338,a30865,editor12566
j7814,a17272,editor12567
j19509,a82779,editor12568
j17354,a52396,editor12569
j10749,a22669,editor12570
j8749,a51724,editor12571
j2455,a93164,editor12572
j14279,a45518,editor12573
j651,a83300,editor12574
j17268,a33921,editor12575
j14952,a6103,editor12576
j9848,a46404,editor12577
j13147,a72840,editor12578
j16526,a30199,editor12579
j16105,a55065,editor12580
j11177,a9598,editor12581
j4727,a62097,editor12582
j17658,a6934,editor12583
j305,a18604,editor12584
j10797,a65885,editor12585
j17462,a99023,editor12586
j5660,a29248,editor12587
j6473,a74345,editor12588
j2909,a79226,editor12589
j18723,a5834,editor12590
j2495,a43157,editor12591
j19745,a18776,editor12592
j12176,a36711,editor12593
j10765,a49528,editor12594
j19453,a61426,editor12595
j3998,a42285,editor12596
j7493,a91287,editor12597
j7330,a72665,editor12598
j9896,a27763,editor12599
j14531,a43152,editor12600
j10271,a94509,editor12601
j5465,a61103,editor12602
j10808,a41000,editor12603
j3948,a81546,editor12604
j5414,a53180,editor12605
j11095,a30462,editor12606
j13712,a31757,editor12607
j16188,a103176,editor12608
j2640,a80740,editor12609
j1403,a47915,editor12610
j16977,a34258,editor12611
j13016,a59809,editor12612
j1837,a45589,editor12613
j8350,a5580,editor12614
j2586,a18973,editor12615
j7886,a18957,editor12616
j13527,a61691,editor12617
j14060,a64705,editor12618
j2714,a2419,editor12619
j4285,a507,editor12620
j6200,a80594,editor12621
j14536,a42269,editor12622
j17632,a60942,editor12623
j10625,a71532,editor12624
j6947,a7327,editor12625
j19366,a6543,editor12626
j11070,a29547,editor12627
j14569,a20657,editor12628
j10348,a65679,editor12629
j2351,a19698,editor12630
j9847,a48504,editor12631
j16096,a83382,editor12632
j5978,a574,editor12633
j6438,a81339,editor12634
j5227,a36093,editor12635
j14605,a105654,editor12636
j3157,a61400,editor12637
j11789,a104999,editor12638
j5745,a20487,editor12639
j15673,a14796,editor12640
j13431,a23186,editor12641
j15583,a45690,editor12642
j19301,a81213,editor12643
j13802,a33048,editor12644
j15333,a5377,editor12645
j16418,a75592,editor12646
j16496,a4939,editor12647
j3937,a55194,editor12648
j19943,a52143,editor12649
j15779,a11840,editor12650
j3754,a67050,editor12651
j3595,a44866,editor12652
j13035,a33090,editor12653
j14874,a95076,editor12654
j6449,a45007,editor12655
j6973,a60410,editor12656
j9817,a96059,editor12657
j11361,a51216,editor12658
j13489,a83779,editor12659
j17982,a942,editor12660
j14953,a56060,editor12661
j12514,a102367,editor12662
j19938,a14807,editor12663
j15061,a68170,editor12664
j6791,a2193,editor12665
j3993,a39020,editor12666
j11969,a13877,editor12667
j17735,a95708,editor12668
j6277,a46084,editor12669
j10380,a26306,editor12670
j18707,a42901,editor12671
j10986,a17646,editor12672
j4865,a67684,editor12673
j1775,a16432,editor12674
j19984,a34586,editor12675
j11540,a32820,editor12676
j10079,a51622,editor12677
j9884,a96034,editor12678
j2218,a96394,editor12679
j16670,a62017,editor12680
j12893,a81175,editor12681
j17049,a63048,editor12682
j8826,a11497,editor12683
j17408,a87587,editor12684
j13231,a86196,editor12685
j5344,a93146,editor12686
j6132,a68739,editor12687
j9147,a22654,editor12688
j3680,a102447,editor12689
j5487,a63691,editor12690
j15186,a6435,editor12691
j17561,a45387,editor12692
j18317,a95490,editor12693
j7084,a57816,editor12694
j11777,a70422,editor12695
j16086,a9919,editor12696
j7507,a52049,editor12697
j15165,a72769,editor12698
j8784,a53494,editor12699
j7997,a23162,editor12700
j606,a99029,editor12701
j15007,a100344,editor12702
j8411,a39675,editor12703
j2472,a8870,editor12704
j16984,a25845,editor12705
j585,a43909,editor12706
j10703,a53484,editor12707
j19450,a98256,editor12708
j10641,a15960,editor12709
j16320,a2692,editor12710
j3797,a1183,editor12711
j6262,a85183,editor12712
j11261,a40913,editor12713
j18492,a8973,editor12714
j8960,a9758,editor12715
j2841,a64470,editor12716
j19083,a30127,editor12717
j8762,a45513,editor12718
j15858,a81133,editor12719
j18340,a71320,editor12720
j14691,a74686,editor12721
j13087,a23856,editor12722
j15832,a88474,editor12723
j16683,a29371,editor12724
j13834,a44180,editor12725
j16709,a51654,editor12726
j10111,a51187,editor12727
j14582,a68025,editor12728
j4345,a87394,editor12729
j14878,a62118,editor12730
j11633,a30816,editor12731
j7267,a10491,editor12732
j11825,a98622,editor12733
j1590,a75501,editor12734
j6265,a78593,editor12735
j13462,a31527,editor12736
j11347,a58354,editor12737
j1002,a5529,editor12738
j4260,a60043,editor12739
j388,a20858,editor12740
j17549,a97424,editor12741
j14750,a45109,editor12742
j4699,a15755,editor12743
j8902,a77316,editor12744
j12515,a91851,editor12745
j16698,a78021,editor12746
j440,a44478,editor12747
j17616,a85382,editor12748
j16449,a94372,editor12749
j6025,a78518,editor12750
j19815,a8482,editor12751
j17822,a38739,editor12752
j10627,a84252,editor12753
j3769,a33923,editor12754
j16585,a25400,editor12755
j13437,a62409,editor12756
j7657,a86789,editor12757
j10118,a40909,editor12758
j16077,a47972,editor12759
j17846,a23154,editor12760
j18113,a21331,editor12761
j19892,a86295,editor12762
j12498,a5911,editor12763
j8374,a7830,editor12764
j1516,a69284,editor12765
j12800,a13793,editor12766
j5419,a85050,editor12767
j5546,a25595,editor12768
j10009,a87759,editor12769
j13075,a46598,editor12770
j10899,a30916,editor12771
j9464,a9755,editor12772
j10047,a52815,editor12773
j16436,a67192,editor12774
j2448,a58383,editor12775
j3084,a63517,editor12776
j18097,a86025,editor12777
j12755,a104284,editor12778
j17470,a71147,editor12779
j4274,a12714,editor12780
j14756,a102089,editor12781
j3866,a36762,editor12782
j7707,a35676,editor12783
j3113,a35017,editor12784
j13953,a91047,editor12785
j5683,a40526,editor12786
j18913,a59941,editor12787
j15990,a86069,editor12788
j11075,a49971,editor12789
j12970,a53790,editor12790
j16348,a45697,editor12791
j18257,a34937,editor12792
j16982,a61070,editor12793
j10974,a13805,editor12794
j14184,a62538,editor12795
j12551,a28238,editor12796
j18009,a52180,editor12797
j4391,a26985,editor12798
j14977,a25645,editor12799
j12240,a92044,editor12800
j15572,a88746,editor12801
j9823,a80087,editor12802
j14195,a33790,editor12803
j8745,a99536,editor12804
j17791,a37659,editor12805
j11252,a80362,editor12806
j17962,a86290,editor12807
j485,a41361,editor12808
j6545,a57370,editor12809
j7413,a57673,editor12810
j17359,a51875,editor12811
j17756,a45827,editor12812
j641,a44339,editor12813
j14177,a33325,editor12814
j7718,a21178,editor12815
j3878,a100386,editor12816
j15070,a6169,editor12817
j1353,a4531,editor12818
j16762,a78059,editor12819
j4627,a40194,editor12820
j5675,a87052,editor12821
j13188,a50653,editor12822
j3335,a84995,editor12823
j10443,a22976,editor12824
j12034,a32413,editor12825
j18534,a10376,editor12826
j6542,a39530,editor12827
j7731,a103790,editor12828
j6598,a94279,editor12829
j18784,a58986,editor12830
j11796,a4843,editor12831
j10666,a98984,editor12832
j11542,a102358,editor12833
j6242,a64598,editor12834
j2049,a41665,editor12835
j2089,a14558,editor12836
j1951,a95291,editor12837
j19292,a61645,editor12838
j14415,a91658,editor12839
j2719,a5767,editor12840
j18709,a64125,editor12841
j1556,a98105,editor12842
j10617,a7871,editor12843
j3682,a101249,editor12844
j2737,a51008,editor12845
j14526,a15559,editor12846
j19225,a36223,editor12847
j9511,a91180,editor12848
j4215,a37872,editor12849
j19670,a40950,editor12850
j3508,a135,editor12851
j7010,a59481,editor12852
j16806,a4665,editor12853
j9236,a45994,editor12854
j17294,a23387,editor12855
j10389,a47442,editor12856
j13263,a2152,editor12857
j6665,a34713,editor12858
j11829,a35541,editor12859
j6462,a97218,editor12860
j16071,a43847,editor12861
j11895,a51014,editor12862
j12779,a87187,editor12863
j3185,a21413,editor12864
j13905,a12323,editor12865
j226,a23707,editor12866
j3476,a15957,editor12867
j16001,a5055,editor12868
j3265,a34541,editor12869
j2284,a42815,editor12870
j16379,a57974,editor12871
j8080,a105710,editor12872
j6708,a1930,editor12873
j12939,a37601,editor12874
j18571,a49762,editor12875
j16302,a51221,editor12876
j9034,a86973,editor12877
j2721,a44811,editor12878
j12037,a80174,editor12879
j1028,a8835,editor12880
j4961,a56949,editor12881
j3318,a9658,editor12882
j4589,a1877,editor12883
j1093,a104842,editor12884
j15940,a56105,editor12885
j9878,a97056,editor12886
j16322,a44295,editor12887
j10169,a2344,editor12888
j18321,a75850,editor12889
j4284,a100060,editor12890
j14087,a13106,editor12891
j15179,a92742,editor12892
j15291,a98552,editor12893
j19432,a94252,editor12894
j16924,a33808,editor12895
j12689,a60632,editor12896
j8477,a71774,editor12897
j2408,a30475,editor12898
j16730,a46250,editor12899
j13491,a92632,editor12900
j11935,a36149,editor12901
j17204,a15829,editor12902
j19150,a53175,editor12903
j15060,a8675,editor12904
j3915,a97858,editor12905
j5133,a44383,editor12906
j1648,a59899,editor12907
j9928,a58950,editor12908
j18645,a27819,editor12909
j18892,a20586,editor12910
j7679,a79334,editor12911
j5123,a11683,editor12912
j772,a63401,editor12913
j7472,a8725,editor12914
j18436,a66154,editor12915
j14588,a47164,editor12916
j984,a68931,editor12917
j4682,a22348,editor12918
j16636,a46698,editor12919
j1760,a33440,editor12920
j13814,a75299,editor12921
j13201,a41260,editor12922
j19624,a56313,editor12923
j15975,a64025,editor12924
j19111,a13245,editor12925
j3551,a58841,editor12926
j3108,a54629,editor12927
j3197,a49857,editor12928
j13227,a18122,editor12929
j11719,a11154,editor12930
j2735,a84655,editor12931
j120,a75818,editor12932
j12792,a26693,editor12933
j19506,a101079,editor12934
j17835,a9527,editor12935
j10705,a50077,editor12936
j9868,a42599,editor12937
j10045,a301,editor12938
j6287,a2521,editor12939
j19444,a54868,editor12940
j16523,a41830,editor12941
j3384,a7198,editor12942
j10375,a100411,editor12943
j5214,a41242,editor12944
j17741,a89536,editor12945
j7284,a12281,editor12946
j19720,a69275,editor12947
j8897,a96911,editor12948
j13708,a88591,editor12949
j13365,a82344,editor12950
j5883,a85588,editor12951
j1498,a99849,editor12952
j13546,a105757,editor12953
j10825,a81493,editor12954
j3219,a61515,editor12955
j10687,a18568,editor12956
j6606,a84397,editor12957
j13114,a8539,editor12958
j18879,a104418,editor12959
j5715,a53929,editor12960
j131,a73071,editor12961
j4800,a19513,editor12962
j14427,a81239,editor12963
j9010,a52704,editor12964
j7311,a61719,editor12965
j19161,a5763,editor12966
j2142,a86919,editor12967
j3840,a48750,editor12968
j5925,a38574,editor12969
j2279,a933,editor12970
j13371,a83106,editor12971
j15018,a41749,editor12972
j122,a57510,editor12973
j19552,a94183,editor12974
j2153,a90674,editor12975
j17428,a58504,editor12976
j1719,a93715,editor12977
j1230,a29541,editor12978
j19120,a61561,editor12979
j17577,a64719,editor12980
j1606,a38693,editor12981
j2239,a96149,editor12982
j16671,a12819,editor12983
j9482,a59822,editor12984
j8111,a58313,editor12985
j609,a77126,editor12986
j17141,a3182,editor12987
j2546,a33060,editor12988
j2031,a37959,editor12989
j19526,a48462,editor12990
j2358,a52209,editor12991
j5108,a68889,editor12992
j19769,a56933,editor12993
j9395,a93274,editor12994
j9028,a26054,editor12995
j1357,a42930,editor12996
j19882,a65448,editor12997
j7587,a90554,editor12998
j12001,a78875,editor12999
j17123,a19937,editor13000
j19544,a20724,editor13001
j5620,a99363,editor13002
j3101,a97703,editor13003
j3126,a88458,editor13004
j11488,a92435,editor13005
j11778,a95100,editor13006
j5186,a71563,editor13007
j7006,a57696,editor13008
j2718,a5070,editor13009
j12876,a41600,editor13010
j660,a74203,editor13011
j4100,a58655,editor13012
j15096,a42022,editor13013
j7525,a39046,editor13014
j14545,a68875,editor13015
j10471,a95435,editor13016
j3727,a16934,editor13017
j10667,a72945,editor13018
j3688,a46363,editor13019
j1309,a77266,editor13020
j17805,a1929,editor13021
j18540,a88491,editor13022
j12219,a35823,editor13023
j2326,a51241,editor13024
j2832,a93171,editor13025
j2461,a4820,editor13026
j9704,a48245,editor13027
j17908,a56959,editor13028
j13688,a24024,editor13029
j13595,a88043,editor13030
j13311,a38896,editor13031
j11545,a56915,editor13032
j982,a95029,editor13033
j11237,a16154,editor13034
j12488,a81783,editor13035
